amount,contribution-purpose,developer-agreement,developer-agreement-contribution,end-date,entry-date,organisation,start-date,units,slug
752.1,neighbourhood-community-infrastructure-levy,LA2019/047B,18/10011/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-23,,/developer-agreement-contribution/local-authority-eng/WIL/18-10011-CIL
112.56,community-infrastructure-levy,LA2019/027A,18/11026/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-15,,/developer-agreement-contribution/local-authority-eng/WIL/18-11026-CIL
337.68,neighbourhood-community-infrastructure-levy,LA2019/027B,18/11026/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-15,,/developer-agreement-contribution/local-authority-eng/WIL/18-11026-CIL
5.72,community-infrastructure-levy,LA2019/140A,18/11985/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-22,,/developer-agreement-contribution/local-authority-eng/WIL/18-11985-CIL
17.15,neighbourhood-community-infrastructure-levy,LA2019/140B,18/11985/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-22,,/developer-agreement-contribution/local-authority-eng/WIL/18-11985-CIL
316.17,community-infrastructure-levy,LA2019/100A,18/12049/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-26,,/developer-agreement-contribution/local-authority-eng/WIL/18-12049-CIL
948.5,neighbourhood-community-infrastructure-levy,LA2019/100B,18/12049/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-26,,/developer-agreement-contribution/local-authority-eng/WIL/18-12049-CIL
12391.18,community-infrastructure-levy,LA2019/232A,18/12062/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-10,,/developer-agreement-contribution/local-authority-eng/WIL/18-12062-CIL
14456.37,community-infrastructure-levy,LA2019/232A,18/12062/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-10,,/developer-agreement-contribution/local-authority-eng/WIL/18-12062-CIL
14456.37,community-infrastructure-levy,LA2019/232A,18/12062/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-10,,/developer-agreement-contribution/local-authority-eng/WIL/18-12062-CIL
37173.53,neighbourhood-community-infrastructure-levy,LA2019/232B,18/12062/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-10,,/developer-agreement-contribution/local-authority-eng/WIL/18-12062-CIL
43369.12,neighbourhood-community-infrastructure-levy,LA2019/232B,18/12062/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-10,,/developer-agreement-contribution/local-authority-eng/WIL/18-12062-CIL
43369.12,neighbourhood-community-infrastructure-levy,LA2019/232B,18/12062/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-10,,/developer-agreement-contribution/local-authority-eng/WIL/18-12062-CIL
410.13,community-infrastructure-levy,LA2019/108A,18/12094/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-24,,/developer-agreement-contribution/local-authority-eng/WIL/18-12094-CIL
478.48,community-infrastructure-levy,LA2019/108A,18/12094/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-24,,/developer-agreement-contribution/local-authority-eng/WIL/18-12094-CIL
478.48,community-infrastructure-levy,LA2019/108A,18/12094/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-24,,/developer-agreement-contribution/local-authority-eng/WIL/18-12094-CIL
2050.64,neighbourhood-community-infrastructure-levy,LA2019/108B,18/12094/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-24,,/developer-agreement-contribution/local-authority-eng/WIL/18-12094-CIL
2392.42,neighbourhood-community-infrastructure-levy,LA2019/108B,18/12094/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-24,,/developer-agreement-contribution/local-authority-eng/WIL/18-12094-CIL
2392.42,neighbourhood-community-infrastructure-levy,LA2019/108B,18/12094/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-24,,/developer-agreement-contribution/local-authority-eng/WIL/18-12094-CIL
2884.93,community-infrastructure-levy,LA2020/003A,18/12108/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-15,,/developer-agreement-contribution/local-authority-eng/WIL/18-12108-CIL
3365.76,community-infrastructure-levy,LA2020/003A,18/12108/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-15,,/developer-agreement-contribution/local-authority-eng/WIL/18-12108-CIL
3365.76,community-infrastructure-levy,LA2020/003A,18/12108/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-15,,/developer-agreement-contribution/local-authority-eng/WIL/18-12108-CIL
14424.67,neighbourhood-community-infrastructure-levy,LA2020/003B,18/12108/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-15,,/developer-agreement-contribution/local-authority-eng/WIL/18-12108-CIL
16828.78,neighbourhood-community-infrastructure-levy,LA2020/003B,18/12108/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-15,,/developer-agreement-contribution/local-authority-eng/WIL/18-12108-CIL
16828.78,neighbourhood-community-infrastructure-levy,LA2020/003B,18/12108/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-15,,/developer-agreement-contribution/local-authority-eng/WIL/18-12108-CIL
33.63,community-infrastructure-levy,LA2019/118A,19/00735/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-08,,/developer-agreement-contribution/local-authority-eng/WIL/19-00735-CIL
834.14,community-infrastructure-levy,LA2019/118A,19/00735/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-08,,/developer-agreement-contribution/local-authority-eng/WIL/19-00735-CIL
100.9,neighbourhood-community-infrastructure-levy,LA2019/118B,19/00735/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-08,,/developer-agreement-contribution/local-authority-eng/WIL/19-00735-CIL
2502.42,neighbourhood-community-infrastructure-levy,LA2019/118B,19/00735/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-08,,/developer-agreement-contribution/local-authority-eng/WIL/19-00735-CIL
557.51,community-infrastructure-levy,LA2019/149A,19/01123/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-29,,/developer-agreement-contribution/local-authority-eng/WIL/19-01123-CIL
650.43,community-infrastructure-levy,LA2019/149A,19/01123/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-29,,/developer-agreement-contribution/local-authority-eng/WIL/19-01123-CIL
976.94,community-infrastructure-levy,LA2019/149A,19/01123/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-29,,/developer-agreement-contribution/local-authority-eng/WIL/19-01123-CIL
1672.52,neighbourhood-community-infrastructure-levy,LA2019/149B,19/01123/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-29,,/developer-agreement-contribution/local-authority-eng/WIL/19-01123-CIL
1951.28,neighbourhood-community-infrastructure-levy,LA2019/149B,19/01123/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-29,,/developer-agreement-contribution/local-authority-eng/WIL/19-01123-CIL
2930.81,neighbourhood-community-infrastructure-levy,LA2019/149B,19/01123/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-29,,/developer-agreement-contribution/local-authority-eng/WIL/19-01123-CIL
725.09,community-infrastructure-levy,LA2019/168A,19/01128/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-31,,/developer-agreement-contribution/local-authority-eng/WIL/19-01128-CIL
845.94,community-infrastructure-levy,LA2019/168A,19/01128/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-31,,/developer-agreement-contribution/local-authority-eng/WIL/19-01128-CIL
845.94,community-infrastructure-levy,LA2019/168A,19/01128/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-31,,/developer-agreement-contribution/local-authority-eng/WIL/19-01128-CIL
2175.28,neighbourhood-community-infrastructure-levy,LA2019/168B,19/01128/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-31,,/developer-agreement-contribution/local-authority-eng/WIL/19-01128-CIL
2537.82,neighbourhood-community-infrastructure-levy,LA2019/168B,19/01128/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-31,,/developer-agreement-contribution/local-authority-eng/WIL/19-01128-CIL
2537.82,neighbourhood-community-infrastructure-levy,LA2019/168B,19/01128/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-31,,/developer-agreement-contribution/local-authority-eng/WIL/19-01128-CIL
114.36,community-infrastructure-levy,LA2019/091A,19/01211/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/19-01211-CIL
343.07,neighbourhood-community-infrastructure-levy,LA2019/091B,19/01211/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/19-01211-CIL
15.59,community-infrastructure-levy,LA2019/133A,19/01294/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-15,,/developer-agreement-contribution/local-authority-eng/WIL/19-01294-CIL
46.78,neighbourhood-community-infrastructure-levy,LA2019/133B,19/01294/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-15,,/developer-agreement-contribution/local-authority-eng/WIL/19-01294-CIL
2369.59,community-infrastructure-levy,LA2019/175A,19/01603/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-05,,/developer-agreement-contribution/local-authority-eng/WIL/19-01603-CIL
2764.52,community-infrastructure-levy,LA2019/175A,19/01603/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-05,,/developer-agreement-contribution/local-authority-eng/WIL/19-01603-CIL
2764.52,community-infrastructure-levy,LA2019/175A,19/01603/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-05,,/developer-agreement-contribution/local-authority-eng/WIL/19-01603-CIL
7108.76,neighbourhood-community-infrastructure-levy,LA2019/175B,19/01603/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-05,,/developer-agreement-contribution/local-authority-eng/WIL/19-01603-CIL
8293.56,neighbourhood-community-infrastructure-levy,LA2019/175B,19/01603/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-05,,/developer-agreement-contribution/local-authority-eng/WIL/19-01603-CIL
8293.56,neighbourhood-community-infrastructure-levy,LA2019/175B,19/01603/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-05,,/developer-agreement-contribution/local-authority-eng/WIL/19-01603-CIL
1559.42,community-infrastructure-levy,LA2019/167A,19/01606/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-03,,/developer-agreement-contribution/local-authority-eng/WIL/19-01606-CIL
7759.12,neighbourhood-community-infrastructure-levy,LA2019/167B,19/01606/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-03,,/developer-agreement-contribution/local-authority-eng/WIL/19-01606-CIL
259.63,community-infrastructure-levy,LA2019/095A,19/01740/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-13,,/developer-agreement-contribution/local-authority-eng/WIL/19-01740-CIL
1298.13,neighbourhood-community-infrastructure-levy,LA2019/095B,19/01740/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-13,,/developer-agreement-contribution/local-authority-eng/WIL/19-01740-CIL
366.46,community-infrastructure-levy,LA2019/138A,19/01881/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-15,,/developer-agreement-contribution/local-authority-eng/WIL/19-01881-CIL
1832.32,neighbourhood-community-infrastructure-levy,LA2019/138B,19/01881/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-15,,/developer-agreement-contribution/local-authority-eng/WIL/19-01881-CIL
1213.08,community-infrastructure-levy,LA2019/238A,19/02537/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-29,,/developer-agreement-contribution/local-authority-eng/WIL/19-02537-CIL
1415.25,community-infrastructure-levy,LA2019/238A,19/02537/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-29,,/developer-agreement-contribution/local-authority-eng/WIL/19-02537-CIL
1415.25,community-infrastructure-levy,LA2019/238A,19/02537/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-29,,/developer-agreement-contribution/local-authority-eng/WIL/19-02537-CIL
6065.38,neighbourhood-community-infrastructure-levy,LA2019/238B,19/02537/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-29,,/developer-agreement-contribution/local-authority-eng/WIL/19-02537-CIL
7076.57,community-infrastructure-levy,LA2019/238A,19/02537/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-29,,/developer-agreement-contribution/local-authority-eng/WIL/19-02537-CIL
7076.57,community-infrastructure-levy,LA2019/238A,19/02537/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-29,,/developer-agreement-contribution/local-authority-eng/WIL/19-02537-CIL
621.57,community-infrastructure-levy,LA2019/214A,19/02545/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-01,,/developer-agreement-contribution/local-authority-eng/WIL/19-02545-CIL
725.16,community-infrastructure-levy,LA2019/214A,19/02545/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-01,,/developer-agreement-contribution/local-authority-eng/WIL/19-02545-CIL
725.16,community-infrastructure-levy,LA2019/214A,19/02545/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-01,,/developer-agreement-contribution/local-authority-eng/WIL/19-02545-CIL
1864.7,neighbourhood-community-infrastructure-levy,LA2019/214B,19/02545/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-01,,/developer-agreement-contribution/local-authority-eng/WIL/19-02545-CIL
2175.49,neighbourhood-community-infrastructure-levy,LA2019/214B,19/02545/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-01,,/developer-agreement-contribution/local-authority-eng/WIL/19-02545-CIL
2175.49,neighbourhood-community-infrastructure-levy,LA2019/214B,19/02545/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-01,,/developer-agreement-contribution/local-authority-eng/WIL/19-02545-CIL
3374.34,community-infrastructure-levy,LA2019/301A,19/02839/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-03,,/developer-agreement-contribution/local-authority-eng/WIL/19-02839-CIL
3936.73,community-infrastructure-levy,LA2019/301A,19/02839/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-03,,/developer-agreement-contribution/local-authority-eng/WIL/19-02839-CIL
3936.73,community-infrastructure-levy,LA2019/301A,19/02839/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-03,,/developer-agreement-contribution/local-authority-eng/WIL/19-02839-CIL
10123.03,neighbourhood-community-infrastructure-levy,LA2019/301B,19/02839/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-03,,/developer-agreement-contribution/local-authority-eng/WIL/19-02839-CIL
11810.2,neighbourhood-community-infrastructure-levy,LA2019/301B,19/02839/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-03,,/developer-agreement-contribution/local-authority-eng/WIL/19-02839-CIL
11810.2,neighbourhood-community-infrastructure-levy,LA2019/301B,19/02839/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-03,,/developer-agreement-contribution/local-authority-eng/WIL/19-02839-CIL
1218.25,community-infrastructure-levy,LA2019/204A,19/03112/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-21,,/developer-agreement-contribution/local-authority-eng/WIL/19-03112-CIL
6091.23,neighbourhood-community-infrastructure-levy,LA2019/204B,19/03112/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-21,,/developer-agreement-contribution/local-authority-eng/WIL/19-03112-CIL
327.27,community-infrastructure-levy,LA2019/199A,19/03853/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-16,,/developer-agreement-contribution/local-authority-eng/WIL/19-03853-CIL
981.81,neighbourhood-community-infrastructure-levy,LA2019/199B,19/03853/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-16,,/developer-agreement-contribution/local-authority-eng/WIL/19-03853-CIL
779.3,community-infrastructure-levy,LA2019/216A,19/03922/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-01,,/developer-agreement-contribution/local-authority-eng/WIL/19-03922-CIL
2337.89,neighbourhood-community-infrastructure-levy,LA2019/216B,19/03922/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-01,,/developer-agreement-contribution/local-authority-eng/WIL/19-03922-CIL
635.69,community-infrastructure-levy,LA2019/240A,19/04805/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-30,,/developer-agreement-contribution/local-authority-eng/WIL/19-04805-CIL
1907.08,neighbourhood-community-infrastructure-levy,LA2019/240B,19/04805/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-30,,/developer-agreement-contribution/local-authority-eng/WIL/19-04805-CIL
295.31,community-infrastructure-levy,LA2019/206A,19/04950/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-18,,/developer-agreement-contribution/local-authority-eng/WIL/19-04950-CIL
885.94,neighbourhood-community-infrastructure-levy,LA2019/206B,19/04950/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-18,,/developer-agreement-contribution/local-authority-eng/WIL/19-04950-CIL
3118.85,community-infrastructure-levy,LA2019/241A,19/05156/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-02,,/developer-agreement-contribution/local-authority-eng/WIL/19-05156-CIL
3638.65,community-infrastructure-levy,LA2019/241A,19/05156/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-02,,/developer-agreement-contribution/local-authority-eng/WIL/19-05156-CIL
3638.65,community-infrastructure-levy,LA2019/241A,19/05156/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-02,,/developer-agreement-contribution/local-authority-eng/WIL/19-05156-CIL
9356.54,neighbourhood-community-infrastructure-levy,LA2019/241B,19/05156/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-02,,/developer-agreement-contribution/local-authority-eng/WIL/19-05156-CIL
10915.96,neighbourhood-community-infrastructure-levy,LA2019/241B,19/05156/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-02,,/developer-agreement-contribution/local-authority-eng/WIL/19-05156-CIL
10915.96,neighbourhood-community-infrastructure-levy,LA2019/241B,19/05156/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-02,,/developer-agreement-contribution/local-authority-eng/WIL/19-05156-CIL
1197.04,community-infrastructure-levy,LA2019/186A,19/05392/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-26,,/developer-agreement-contribution/local-authority-eng/WIL/19-05392-CIL
2793.1,community-infrastructure-levy,LA2019/186A,19/05392/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-26,,/developer-agreement-contribution/local-authority-eng/WIL/19-05392-CIL
5985.22,neighbourhood-community-infrastructure-levy,LA2019/186B,19/05392/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-26,,/developer-agreement-contribution/local-authority-eng/WIL/19-05392-CIL
8379.31,neighbourhood-community-infrastructure-levy,LA2019/186B,19/05392/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-26,,/developer-agreement-contribution/local-authority-eng/WIL/19-05392-CIL
168.17,community-infrastructure-levy,LA2019/247A,19/05531/CIL,,2020-04-15,local-authority-eng:WIL,2020-02-28,,/developer-agreement-contribution/local-authority-eng/WIL/19-05531-CIL
504.52,neighbourhood-community-infrastructure-levy,LA2019/247B,19/05531/CIL,,2020-04-15,local-authority-eng:WIL,2020-02-28,,/developer-agreement-contribution/local-authority-eng/WIL/19-05531-CIL
3730.14,community-infrastructure-levy,LA2019/325A,19/05965/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-10,,/developer-agreement-contribution/local-authority-eng/WIL/19-05965-CIL
4351.83,community-infrastructure-levy,LA2019/325A,19/05965/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-10,,/developer-agreement-contribution/local-authority-eng/WIL/19-05965-CIL
4351.83,community-infrastructure-levy,LA2019/325A,19/05965/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-10,,/developer-agreement-contribution/local-authority-eng/WIL/19-05965-CIL
11190.42,neighbourhood-community-infrastructure-levy,LA2019/325B,19/05965/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-10,,/developer-agreement-contribution/local-authority-eng/WIL/19-05965-CIL
13055.49,neighbourhood-community-infrastructure-levy,LA2019/325B,19/05965/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-10,,/developer-agreement-contribution/local-authority-eng/WIL/19-05965-CIL
13055.49,neighbourhood-community-infrastructure-levy,LA2019/325B,19/05965/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-10,,/developer-agreement-contribution/local-authority-eng/WIL/19-05965-CIL
436.64,community-infrastructure-levy,LA2019/334A,19/06116/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-20,,/developer-agreement-contribution/local-authority-eng/WIL/19-06116-CIL
1309.92,neighbourhood-community-infrastructure-levy,LA2019/334B,19/06116/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-20,,/developer-agreement-contribution/local-authority-eng/WIL/19-06116-CIL
675.75,community-infrastructure-levy,LA2019/294A,19/06395/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-02,,/developer-agreement-contribution/local-authority-eng/WIL/19-06395-CIL
2027.25,neighbourhood-community-infrastructure-levy,LA2019/294B,19/06395/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-02,,/developer-agreement-contribution/local-authority-eng/WIL/19-06395-CIL
153.03,community-infrastructure-levy,LA2020/011A,19/06509/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-23,,/developer-agreement-contribution/local-authority-eng/WIL/19-06509-CIL
459.09,neighbourhood-community-infrastructure-levy,LA2020/011B,19/06509/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-23,,/developer-agreement-contribution/local-authority-eng/WIL/19-06509-CIL
660.16,community-infrastructure-levy,LA2019/261A,19/06596/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-03,,/developer-agreement-contribution/local-authority-eng/WIL/19-06596-CIL
1980.47,neighbourhood-community-infrastructure-levy,LA2019/261B,19/06596/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-03,,/developer-agreement-contribution/local-authority-eng/WIL/19-06596-CIL
98.76,community-infrastructure-levy,LA2019/288A,19/06612/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-03,,/developer-agreement-contribution/local-authority-eng/WIL/19-06612-CIL
296.29,neighbourhood-community-infrastructure-levy,LA2019/288B,19/06612/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-03,,/developer-agreement-contribution/local-authority-eng/WIL/19-06612-CIL
988.86,community-infrastructure-levy,LA2019/280A,19/07427/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-22,,/developer-agreement-contribution/local-authority-eng/WIL/19-07427-CIL
1153.67,community-infrastructure-levy,LA2019/280A,19/07427/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-22,,/developer-agreement-contribution/local-authority-eng/WIL/19-07427-CIL
1153.67,community-infrastructure-levy,LA2019/280A,19/07427/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-22,,/developer-agreement-contribution/local-authority-eng/WIL/19-07427-CIL
2966.57,neighbourhood-community-infrastructure-levy,LA2019/280B,19/07427/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-22,,/developer-agreement-contribution/local-authority-eng/WIL/19-07427-CIL
3461,neighbourhood-community-infrastructure-levy,LA2019/280B,19/07427/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-22,,/developer-agreement-contribution/local-authority-eng/WIL/19-07427-CIL
3461,neighbourhood-community-infrastructure-levy,LA2019/280B,19/07427/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-22,,/developer-agreement-contribution/local-authority-eng/WIL/19-07427-CIL
1419.08,community-infrastructure-levy,LA2019/320A,19/08919/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-06,,/developer-agreement-contribution/local-authority-eng/WIL/19-08919-CIL
4257.23,neighbourhood-community-infrastructure-levy,LA2019/320B,19/08919/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-06,,/developer-agreement-contribution/local-authority-eng/WIL/19-08919-CIL
660.16,community-infrastructure-levy,LA2020/010A,19/10748/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-04,,/developer-agreement-contribution/local-authority-eng/WIL/19-10748-CIL
3300.48,neighbourhood-community-infrastructure-levy,LA2020/010B,19/10748/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-04,,/developer-agreement-contribution/local-authority-eng/WIL/19-10748-CIL
466.8,community-infrastructure-levy,LA2020/029A,20/00192/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-12,,/developer-agreement-contribution/local-authority-eng/WIL/20-00192-CIL
1400.39,neighbourhood-community-infrastructure-levy,LA2020/029B,20/00192/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-12,,/developer-agreement-contribution/local-authority-eng/WIL/20-00192-CIL
164207.19,education,LA2019/146A,16/10513/S106,,2020-07-08,local-authority-eng:WIL,2019-05-22,,/developer-agreement-contribution/local-authority-eng/WIL/16-10513-S106
3479.05,other,LA2019/146B,16/10513/S106,,2020-07-08,local-authority-eng:WIL,2019-05-22,,/developer-agreement-contribution/local-authority-eng/WIL/16-10513-S106
,affordable-housing,LA2019/146C,16/10513/S106,,2020-07-08,local-authority-eng:WIL,2019-05-22,9,/developer-agreement-contribution/local-authority-eng/WIL/16-10513-S106
,open-space-and-leisure,LA2019/146D,16/10513/S106,,2020-07-08,local-authority-eng:WIL,2019-05-22,2,/developer-agreement-contribution/local-authority-eng/WIL/16-10513-S106
204308,education,LA2019/087A,17/00200/S106,,2020-07-08,local-authority-eng:WIL,2019-04-16,,/developer-agreement-contribution/local-authority-eng/WIL/17-00200-S106
1274,other,LA2019/087B,17/00200/S106,,2020-07-08,local-authority-eng:WIL,2019-04-16,,/developer-agreement-contribution/local-authority-eng/WIL/17-00200-S106
7788,other,LA2019/227A,17/07548/S106,,2020-12-02,local-authority-eng:WIL,2019-07-31,,/developer-agreement-contribution/local-authority-eng/WIL/17-07548-S106
,affordable-housing,LA2019/227B,17/07548/S106,,2020-12-02,local-authority-eng:WIL,2019-07-31,10,/developer-agreement-contribution/local-authority-eng/WIL/17-07548-S106
206871.69,affordable-housing,LA2019/083A,17/09217/S106,,2020-12-02,local-authority-eng:WIL,2019-04-08,,/developer-agreement-contribution/local-authority-eng/WIL/17-09217-S106
1332,other,LA2019/083B,17/09217/S106,,2020-12-02,local-authority-eng:WIL,2019-04-08,,/developer-agreement-contribution/local-authority-eng/WIL/17-09217-S106
1.4036E+5,education,LA2019/126A,17/09445/S106,,2020-12-02,local-authority-eng:WIL,2019-05-02,,/developer-agreement-contribution/local-authority-eng/WIL/17-09445-S106
17695,other,LA2019/126B,17/09445/S106,,2020-12-02,local-authority-eng:WIL,2019-05-02,,/developer-agreement-contribution/local-authority-eng/WIL/17-09445-S106
3.154E+4,open-space-and-leisure,LA2019/126C,17/09445/S106,,2020-12-02,local-authority-eng:WIL,2019-05-02,,/developer-agreement-contribution/local-authority-eng/WIL/17-09445-S106
,affordable-housing,LA2019/126D,17/09445/S106,,2020-12-02,local-authority-eng:WIL,2019-05-02,14,/developer-agreement-contribution/local-authority-eng/WIL/17-09445-S106
,open-space-and-leisure,LA2019/126E,17/09445/S106,,2020-12-02,local-authority-eng:WIL,2019-05-02,1,/developer-agreement-contribution/local-authority-eng/WIL/17-09445-S106
13843,open-space-and-leisure,LA2019/131A,17/12348/S106,,2020-07-08,local-authority-eng:WIL,2019-04-03,,/developer-agreement-contribution/local-authority-eng/WIL/17-12348-S106
1.3764E+5,education,LA2019/132B,17/12348/S106,,2020-07-08,local-authority-eng:WIL,2019-04-03,,/developer-agreement-contribution/local-authority-eng/WIL/17-12348-S106
,affordable-housing,LA2019/133C,17/12348/S106,,2020-07-08,local-authority-eng:WIL,2019-04-03,8,/developer-agreement-contribution/local-authority-eng/WIL/17-12348-S106
,open-space-and-leisure,LA2019/133D,17/12348/S106,,2020-07-08,local-authority-eng:WIL,2019-04-03,2,/developer-agreement-contribution/local-authority-eng/WIL/17-12348-S106
143347.04,affordable-housing,LA2019/180A,18/00504/S106,,2020-07-08,local-authority-eng:WIL,2019-06-14,,/developer-agreement-contribution/local-authority-eng/WIL/18-00504-S106
38971,open-space-and-leisure,LA2019/218A,18/03338/S106,,2020-12-02,local-authority-eng:WIL,2019-06-27,,/developer-agreement-contribution/local-authority-eng/WIL/18-03338-S106
